,order_book_id,trading_date,close,total_turnover,limit_down,open,volume,high,settlement,open_interest,prev_settlement,limit_up,low,dominant_id,underlying_symbol
103,SN888,2015-03-27,113660.0,214376260.0,104960.0,114390.0,1798.0,114400.0,113620.0,608.0,114580.0,124190.0,109540.0,SN1507,SN
104,SN888,2015-03-30,112470.0,290537180.0,108850.0,113660.0,2468.0,113920.0,112110.0,830.0,113620.0,118380.0,109990.0,SN1507,SN
105,SN888,2015-03-31,112550.0,532685960.0,107400.0,112040.0,4522.0,114190.0,112180.0,1176.0,112110.0,116810.0,110350.0,SN1507,SN
106,SN888,2015-04-01,112300.0,517361040.0,107460.0,112410.0,4374.0,113270.0,112670.0,1272.0,112180.0,116890.0,111460.0,SN1507,SN
107,SN888,2015-04-02,113010.0,321959740.0,107930.0,112360.0,2716.0,113470.0,112930.0,1038.0,112670.0,117400.0,112360.0,SN1507,SN
108,SN888,2015-04-03,113240.0,165345760.0,108180.0,113200.0,1390.0,113860.0,113340.0,1000.0,112930.0,117670.0,112950.0,SN1507,SN
109,SN888,2015-04-07,113250.0,100599300.0,108580.0,113280.0,848.0,113480.0,113020.0,904.0,113340.0,118090.0,112660.0,SN1507,SN
110,SN888,2015-04-08,112260.0,100234780.0,108270.0,113100.0,848.0,113280.0,112590.0,750.0,113020.0,117760.0,111540.0,SN1507,SN
111,SN888,2015-04-09,111180.0,95634340.0,107860.0,111960.0,816.0,112370.0,111580.0,802.0,112590.0,117310.0,110890.0,SN1507,SN
112,SN888,2015-04-10,110380.0,280150580.0,106890.0,110890.0,2418.0,111370.0,110250.0,916.0,111580.0,116260.0,109710.0,SN1507,SN
113,SN888,2015-04-13,110330.0,188452340.0,105610.0,110350.0,1628.0,110680.0,110140.0,1008.0,110250.0,114880.0,109660.0,SN1507,SN
114,SN888,2015-04-14,106690.0,635277120.0,105510.0,109940.0,5588.0,110040.0,108070.0,1894.0,110140.0,114770.0,106690.0,SN1507,SN
115,SN888,2015-04-15,108240.0,469110120.0,103520.0,106790.0,4132.0,108530.0,107920.0,1692.0,108070.0,112610.0,106710.0,SN1507,SN
116,SN888,2015-04-16,107270.0,436042300.0,103370.0,107590.0,3866.0,108090.0,107170.0,1962.0,107920.0,112460.0,105400.0,SN1507,SN
117,SN888,2015-04-17,104390.0,1258020260.0,102650.0,107400.0,11322.0,107400.0,105500.0,3584.0,107170.0,111680.0,103690.0,SN1507,SN
118,SN888,2015-04-20,105830.0,1176527540.0,101050.0,106390.0,10518.0,107350.0,106240.0,2656.0,105500.0,109940.0,105510.0,SN1507,SN
119,SN888,2015-04-21,105940.0,382800100.0,101760.0,106230.0,3434.0,106270.0,105860.0,2964.0,106240.0,110710.0,105490.0,SN1507,SN
120,SN888,2015-04-22,107330.0,662579040.0,101400.0,106580.0,5870.0,107820.0,107260.0,2738.0,105860.0,110310.0,106580.0,SN1507,SN
121,SN888,2015-04-23,107690.0,375463340.0,102740.0,107790.0,3310.0,108150.0,107820.0,2468.0,107260.0,111770.0,107350.0,SN1507,SN
122,SN888,2015-04-24,108330.0,236851920.0,103280.0,107740.0,2088.0,108340.0,107820.0,2526.0,107820.0,112350.0,107140.0,SN1507,SN
123,SN888,2015-04-27,112350.0,1980467320.0,103280.0,108790.0,16994.0,112350.0,110920.0,3096.0,107820.0,112350.0,108790.0,SN1507,SN
124,SN888,2015-04-28,111790.0,3765452840.0,106250.0,112360.0,31980.0,112940.0,112130.0,4452.0,110920.0,115580.0,110890.0,SN1507,SN
125,SN888,2015-04-29,109760.0,1241571680.0,107420.0,111530.0,10628.0,112110.0,111210.0,4638.0,112130.0,116830.0,109500.0,SN1507,SN
126,SN888,2015-04-30,112030.0,2086905000.0,106530.0,110390.0,17782.0,114290.0,111750.0,5578.0,111210.0,115880.0,109440.0,SN1507,SN
127,SN888,2015-05-04,113190.0,1048598280.0,107050.0,111750.0,8824.0,113910.0,113220.0,6072.0,111750.0,116440.0,111750.0,SN1507,SN
128,SN888,2015-05-05,113070.0,1544785080.0,108460.0,113390.0,12990.0,114170.0,113310.0,6392.0,113220.0,117970.0,112390.0,SN1507,SN
